anchor,positive,negative
Plucked string instrument,Mandolin,Rimshot
Plucked string instrument,Mandolin,Drum roll
Plucked string instrument,Mandolin,Bass drum
Plucked string instrument,Mandolin,Timpani
Plucked string instrument,Mandolin,Tabla
Plucked string instrument,Mandolin,Cymbal
Plucked string instrument,Mandolin,Hi-hat
Plucked string instrument,Mandolin,Crash cymbal
Plucked string instrument,Mandolin,Cowbell
Plucked string instrument,Mandolin,Wood block
Plucked string instrument,Mandolin,Tambourine
Plucked string instrument,Mandolin,Rattle (instrument)
Plucked string instrument,Mandolin,Maraca
Plucked string instrument,Mandolin,Gong
Plucked string instrument,Mandolin,Tubular bells
Plucked string instrument,Mandolin,Mallet percussion
Plucked string instrument,Mandolin,"Marimba, xylophone"
Plucked string instrument,Mandolin,Glockenspiel
Plucked string instrument,Mandolin,Vibraphone
Plucked string instrument,Mandolin,Steelpan
Plucked string instrument,Mandolin,Orchestra
Plucked string instrument,Mandolin,Brass Instrument
Plucked string instrument,Mandolin,French horn
Plucked string instrument,Mandolin,Trumpet
Plucked string instrument,Mandolin,Trombone
Plucked string instrument,Mandolin,Cornet
Plucked string instrument,Mandolin,Bugle
Plucked string instrument,Mandolin,Bowed string instrument
Plucked string instrument,Mandolin,String section
Plucked string instrument,Mandolin,"Violin, fiddle"
Plucked string instrument,Mandolin,Pizzicato
Plucked string instrument,Mandolin,Cello
Plucked string instrument,Mandolin,Double bass
Plucked string instrument,Mandolin,"Wind instrument, woodwind instrument"
Plucked string instrument,Mandolin,Flute
Plucked string instrument,Mandolin,Saxophone
Plucked string instrument,Mandolin,Alto saxophone
Plucked string instrument,Mandolin,Soprano saxophone
Plucked string instrument,Mandolin,Clarinet
Plucked string instrument,Mandolin,Oboe
Plucked string instrument,Mandolin,Bassoon
Plucked string instrument,Mandolin,Harp
Plucked string instrument,Mandolin,Choir
Plucked string instrument,Mandolin,Bell
Plucked string instrument,Mandolin,Church bell
Plucked string instrument,Mandolin,Cowbell
Plucked string instrument,Mandolin,Jingle bell
Plucked string instrument,Mandolin,Bicycle bell
Plucked string instrument,Mandolin,Tuning fork
Plucked string instrument,Mandolin,Chime
Plucked string instrument,Mandolin,Wind chime
Plucked string instrument,Mandolin,Change ringing (campanology)
Plucked string instrument,Mandolin,Harmonica
Plucked string instrument,Mandolin,Accordion
Plucked string instrument,Mandolin,Bagpipes
Plucked string instrument,Mandolin,Didgeridoo
Plucked string instrument,Mandolin,Shofar
Plucked string instrument,Mandolin,Theremin
Plucked string instrument,Mandolin,Singing bowl
Plucked string instrument,Mandolin,Musical ensemble
Plucked string instrument,Mandolin,Bass (instrument role)
Plucked string instrument,Mandolin,Scratching (performance technique)
Plucked string instrument,Zither,Tapping (guitar technique)
Plucked string instrument,Zither,Strum
Plucked string instrument,Zither,Keyboard (musical)
Plucked string instrument,Zither,Piano
Plucked string instrument,Zither,Electric piano
Plucked string instrument,Zither,Clavinet
Plucked string instrument,Zither,Rhodes piano
Plucked string instrument,Zither,Organ
Plucked string instrument,Zither,Electric organ
Plucked string instrument,Zither,Hammond organ
Plucked string instrument,Zither,Synthesizer
Plucked string instrument,Zither,Sampler
Plucked string instrument,Zither,Mellotron
Plucked string instrument,Zither,Harpsichord
Plucked string instrument,Zither,Percussion
Plucked string instrument,Zither,Drum kit
Plucked string instrument,Zither,Drum machine
Plucked string instrument,Zither,Drum
Plucked string instrument,Zither,Snare drum
Plucked string instrument,Zither,Rimshot
Plucked string instrument,Zither,Drum roll
Plucked string instrument,Zither,Bass drum
Plucked string instrument,Zither,Timpani
Plucked string instrument,Zither,Tabla
Plucked string instrument,Zither,Cymbal
Plucked string instrument,Zither,Hi-hat
Plucked string instrument,Zither,Crash cymbal
Plucked string instrument,Zither,Cowbell
Plucked string instrument,Zither,Wood block
Plucked string instrument,Zither,Tambourine
Plucked string instrument,Zither,Rattle (instrument)
Plucked string instrument,Zither,Maraca
Plucked string instrument,Zither,Gong
Plucked string instrument,Zither,Tubular bells
Plucked string instrument,Zither,Mallet percussion
Plucked string instrument,Zither,"Marimba, xylophone"
Plucked string instrument,Zither,Glockenspiel
Plucked string instrument,Zither,Vibraphone
Plucked string instrument,Zither,Steelpan
Plucked string instrument,Zither,Orchestra
Plucked string instrument,Zither,Brass Instrument
Plucked string instrument,Zither,French horn
Plucked string instrument,Zither,Trumpet
Plucked string instrument,Zither,Trombone
Plucked string instrument,Zither,Cornet
Plucked string instrument,Zither,Bugle
Plucked string instrument,Zither,Bowed string instrument
Plucked string instrument,Zither,String section
Plucked string instrument,Zither,"Violin, fiddle"
Plucked string instrument,Zither,Pizzicato
Plucked string instrument,Zither,Cello
Plucked string instrument,Zither,Double bass
Plucked string instrument,Zither,"Wind instrument, woodwind instrument"
Plucked string instrument,Zither,Flute
Plucked string instrument,Zither,Saxophone
Plucked string instrument,Zither,Alto saxophone
Plucked string instrument,Zither,Soprano saxophone
Plucked string instrument,Zither,Clarinet
Plucked string instrument,Zither,Oboe
Plucked string instrument,Zither,Bassoon
Plucked string instrument,Zither,Harp
Plucked string instrument,Zither,Choir
Plucked string instrument,Zither,Bell
Plucked string instrument,Zither,Church bell
Plucked string instrument,Zither,Cowbell
Plucked string instrument,Zither,Jingle bell
Plucked string instrument,Zither,Bicycle bell
Plucked string instrument,Zither,Tuning fork
Plucked string instrument,Zither,Chime
Plucked string instrument,Zither,Wind chime
Plucked string instrument,Zither,Change ringing (campanology)
Plucked string instrument,Zither,Harmonica
Plucked string instrument,Zither,Accordion
Plucked string instrument,Zither,Bagpipes
Plucked string instrument,Zither,Didgeridoo
Plucked string instrument,Zither,Shofar
Plucked string instrument,Zither,Theremin
Plucked string instrument,Zither,Singing bowl
Plucked string instrument,Zither,Musical ensemble
Plucked string instrument,Zither,Bass (instrument role)
Plucked string instrument,Zither,Scratching (performance technique)
Plucked string instrument,Ukulele,Tapping (guitar technique)
Plucked string instrument,Ukulele,Keyboard (musical)
Plucked string instrument,Ukulele,Piano
Plucked string instrument,Ukulele,Electric piano
Plucked string instrument,Ukulele,Clavinet
Plucked string instrument,Ukulele,Rhodes piano
Plucked string instrument,Ukulele,Organ
Plucked string instrument,Ukulele,Electric organ
Plucked string instrument,Ukulele,Hammond organ
Plucked string instrument,Ukulele,Synthesizer
Plucked string instrument,Ukulele,Sampler
Plucked string instrument,Ukulele,Mellotron
Plucked string instrument,Ukulele,Harpsichord
Plucked string instrument,Ukulele,Percussion
Plucked string instrument,Ukulele,Drum kit
Plucked string instrument,Ukulele,Drum machine
Plucked string instrument,Ukulele,Drum
Plucked string instrument,Ukulele,Snare drum
Plucked string instrument,Ukulele,Rimshot
Plucked string instrument,Ukulele,Drum roll
Plucked string instrument,Ukulele,Bass drum
Plucked string instrument,Ukulele,Timpani
Plucked string instrument,Ukulele,Tabla
Plucked string instrument,Ukulele,Cymbal
Plucked string instrument,Ukulele,Hi-hat
Plucked string instrument,Ukulele,Crash cymbal
Plucked string instrument,Ukulele,Cowbell
Plucked string instrument,Ukulele,Wood block
Plucked string instrument,Ukulele,Tambourine
Plucked string instrument,Ukulele,Rattle (instrument)
Plucked string instrument,Ukulele,Maraca
Plucked string instrument,Ukulele,Gong
Plucked string instrument,Ukulele,Tubular bells
Plucked string instrument,Ukulele,Mallet percussion
Plucked string instrument,Ukulele,"Marimba, xylophone"
Plucked string instrument,Ukulele,Glockenspiel
Plucked string instrument,Ukulele,Vibraphone
Plucked string instrument,Ukulele,Steelpan
Plucked string instrument,Ukulele,Orchestra
Plucked string instrument,Ukulele,Brass Instrument
Plucked string instrument,Ukulele,French horn
Plucked string instrument,Ukulele,Trumpet
Plucked string instrument,Ukulele,Trombone
Plucked string instrument,Ukulele,Cornet
Plucked string instrument,Ukulele,Bugle
Plucked string instrument,Ukulele,Bowed string instrument
Plucked string instrument,Ukulele,String section
Plucked string instrument,Ukulele,"Violin, fiddle"
Plucked string instrument,Ukulele,Pizzicato
Plucked string instrument,Ukulele,Cello
Plucked string instrument,Ukulele,Double bass
Plucked string instrument,Ukulele,"Wind instrument, woodwind instrument"
Plucked string instrument,Ukulele,Flute
Plucked string instrument,Ukulele,Saxophone
Plucked string instrument,Ukulele,Alto saxophone
Plucked string instrument,Ukulele,Soprano saxophone
Plucked string instrument,Ukulele,Clarinet
Plucked string instrument,Ukulele,Oboe
Plucked string instrument,Ukulele,Bassoon
Plucked string instrument,Ukulele,Harp
Plucked string instrument,Ukulele,Choir
Plucked string instrument,Ukulele,Bell
Plucked string instrument,Ukulele,Church bell
Plucked string instrument,Ukulele,Cowbell
Plucked string instrument,Ukulele,Jingle bell
Plucked string instrument,Ukulele,Bicycle bell
Plucked string instrument,Ukulele,Tuning fork
Plucked string instrument,Ukulele,Chime
Plucked string instrument,Ukulele,Wind chime
Plucked string instrument,Ukulele,Change ringing (campanology)
Plucked string instrument,Ukulele,Harmonica
Plucked string instrument,Ukulele,Accordion
Plucked string instrument,Ukulele,Bagpipes
Plucked string instrument,Ukulele,Didgeridoo
Plucked string instrument,Ukulele,Shofar
Plucked string instrument,Ukulele,Theremin
Plucked string instrument,Ukulele,Singing bowl
Plucked string instrument,Ukulele,Musical ensemble
Plucked string instrument,Ukulele,Bass (instrument role)
Plucked string instrument,Ukulele,Scratching (performance technique)
Guitar,Electric guitar,Banjo
Guitar,Electric guitar,Sitar
Guitar,Electric guitar,Mandolin
Guitar,Electric guitar,Zither
Guitar,Electric guitar,Ukulele
Guitar,Electric guitar,Keyboard (musical)
Guitar,Electric guitar,Piano
Guitar,Electric guitar,Electric piano
Guitar,Electric guitar,Clavinet
Guitar,Electric guitar,Rhodes piano
Guitar,Electric guitar,Organ
Guitar,Electric guitar,Electric organ
Guitar,Electric guitar,Hammond organ
Guitar,Electric guitar,Synthesizer
Guitar,Electric guitar,Sampler
Guitar,Electric guitar,Mellotron
Guitar,Electric guitar,Harpsichord
Guitar,Electric guitar,Percussion
Guitar,Electric guitar,Drum kit
Guitar,Electric guitar,Drum machine
Guitar,Electric guitar,Drum
Guitar,Electric guitar,Snare drum
Guitar,Electric guitar,Rimshot
Guitar,Electric guitar,Drum roll
Guitar,Electric guitar,Bass drum
Guitar,Electric guitar,Timpani
Guitar,Electric guitar,Tabla
Guitar,Electric guitar,Cymbal
Guitar,Electric guitar,Hi-hat
Guitar,Electric guitar,Crash cymbal
Guitar,Electric guitar,Cowbell
Guitar,Electric guitar,Wood block
Guitar,Electric guitar,Tambourine
Guitar,Electric guitar,Rattle (instrument)
Guitar,Electric guitar,Maraca
Guitar,Electric guitar,Gong
Guitar,Electric guitar,Tubular bells
Guitar,Electric guitar,Mallet percussion
Guitar,Electric guitar,"Marimba, xylophone"
Guitar,Electric guitar,Glockenspiel
Guitar,Electric guitar,Vibraphone
Guitar,Electric guitar,Steelpan
Guitar,Electric guitar,Orchestra
Guitar,Electric guitar,Brass Instrument
Guitar,Electric guitar,French horn
Guitar,Electric guitar,Trumpet
Guitar,Electric guitar,Trombone
Guitar,Electric guitar,Cornet
Guitar,Electric guitar,Bugle
Guitar,Electric guitar,Bowed string instrument
Guitar,Electric guitar,String section
Guitar,Electric guitar,"Violin, fiddle"
Guitar,Electric guitar,Pizzicato
Guitar,Electric guitar,Cello
Guitar,Electric guitar,Double bass
Guitar,Electric guitar,"Wind instrument, woodwind instrument"
Guitar,Electric guitar,Flute
Guitar,Electric guitar,Saxophone
Guitar,Electric guitar,Alto saxophone
Guitar,Electric guitar,Soprano saxophone
Guitar,Electric guitar,Clarinet
Guitar,Electric guitar,Oboe
Guitar,Electric guitar,Bassoon
Guitar,Electric guitar,Harp
Guitar,Electric guitar,Choir
Guitar,Electric guitar,Bell
Guitar,Electric guitar,Church bell
Guitar,Electric guitar,Cowbell
Guitar,Electric guitar,Jingle bell
Guitar,Electric guitar,Bicycle bell
Guitar,Electric guitar,Tuning fork
Guitar,Electric guitar,Chime
Guitar,Electric guitar,Wind chime
Guitar,Electric guitar,Change ringing (campanology)
Guitar,Electric guitar,Harmonica
Guitar,Electric guitar,Accordion
Guitar,Electric guitar,Bagpipes
Guitar,Electric guitar,Didgeridoo
Guitar,Electric guitar,Shofar
Guitar,Electric guitar,Theremin
Guitar,Electric guitar,Singing bowl
Guitar,Electric guitar,Musical ensemble
Guitar,Electric guitar,Bass (instrument role)
Guitar,Electric guitar,Scratching (performance technique)
Guitar,Bass guitar,Banjo
Guitar,Bass guitar,Sitar
Guitar,Bass guitar,Mandolin
Guitar,Bass guitar,Zither
Guitar,Bass guitar,Ukulele
Guitar,Bass guitar,Keyboard (musical)
Guitar,Bass guitar,Piano
Guitar,Bass guitar,Electric piano
Guitar,Bass guitar,Clavinet
Guitar,Bass guitar,Rhodes piano
Guitar,Bass guitar,Organ
Guitar,Bass guitar,Electric organ
Guitar,Bass guitar,Hammond organ
Guitar,Bass guitar,Synthesizer
Guitar,Bass guitar,Sampler
Guitar,Bass guitar,Mellotron
Guitar,Bass guitar,Harpsichord
Guitar,Bass guitar,Percussion
Guitar,Bass guitar,Drum kit
Guitar,Bass guitar,Drum machine
Guitar,Bass guitar,Drum
Guitar,Bass guitar,Snare drum
Guitar,Bass guitar,Rimshot
