anchor,positive,negative
Bass guitar,Trombone,no Trombone
Bass guitar,Trumpet,no Bass guitar
Bass guitar,Trumpet,no Trumpet
Bass guitar,Tubular bells,no Bass guitar
Bass guitar,Tubular bells,no Tubular bells
Bass guitar,Tuning fork,no Bass guitar
Bass guitar,Tuning fork,no Tuning fork
Bass guitar,Ukulele,no Bass guitar
Bass guitar,Ukulele,no Ukulele
Bass guitar,Vibraphone,no Bass guitar
Bass guitar,Vibraphone,no Vibraphone
Bass guitar,"Violin, fiddle",no Bass guitar
Bass guitar,"Violin, fiddle","no Violin, fiddle"
Bass guitar,Wind chime,no Bass guitar
Bass guitar,Wind chime,no Wind chime
Bass guitar,"Wind instrument, woodwind instrument",no Bass guitar
Bass guitar,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Bass guitar,Wood block,no Bass guitar
Bass guitar,Wood block,no Wood block
Bass guitar,Zither,no Bass guitar
Bass guitar,Zither,no Zither
Bassoon,Accordion,no Bassoon
Bassoon,Accordion,no Accordion
Bassoon,Bagpipes,no Bassoon
Bassoon,Bagpipes,no Bagpipes
Bassoon,Bass (instrument role),no Bassoon
Bassoon,Bass (instrument role),no Bass (instrument role)
Bassoon,Bell,no Bassoon
Bassoon,Bell,no Bell
Bassoon,Bicycle bell,no Bassoon
Bassoon,Bicycle bell,no Bicycle bell
Bassoon,Change ringing (campanology),no Bassoon
Bassoon,Change ringing (campanology),no Change ringing (campanology)
Bassoon,Chime,no Bassoon
Bassoon,Chime,no Chime
Bassoon,Choir,no Bassoon
Bassoon,Choir,no Choir
Bassoon,Church bell,no Bassoon
Bassoon,Church bell,no Church bell
Bassoon,Cowbell,no Bassoon
Bassoon,Cowbell,no Cowbell
Bassoon,Didgeridoo,no Bassoon
Bassoon,Didgeridoo,no Didgeridoo
Bassoon,Harmonica,no Bassoon
Bassoon,Harmonica,no Harmonica
Bassoon,Harp,no Bassoon
Bassoon,Harp,no Harp
Bassoon,Jingle bell,no Bassoon
Bassoon,Jingle bell,no Jingle bell
Bassoon,Musical ensemble,no Bassoon
Bassoon,Musical ensemble,no Musical ensemble
Bassoon,Scratching (performance technique),no Bassoon
Bassoon,Scratching (performance technique),no Scratching (performance technique)
Bassoon,Shofar,no Bassoon
Bassoon,Shofar,no Shofar
Bassoon,Singing bowl,no Bassoon
Bassoon,Singing bowl,no Singing bowl
Bassoon,Theremin,no Bassoon
Bassoon,Theremin,no Theremin
Bassoon,Tuning fork,no Bassoon
Bassoon,Tuning fork,no Tuning fork
Bassoon,Wind chime,no Bassoon
Bassoon,Wind chime,no Wind chime
Bell,Accordion,no Bell
Bell,Accordion,no Accordion
Bell,Bagpipes,no Bell
Bell,Bagpipes,no Bagpipes
Bell,Bass (instrument role),no Bell
Bell,Bass (instrument role),no Bass (instrument role)
Bell,Bicycle bell,no Bell
Bell,Bicycle bell,no Bicycle bell
Bell,Change ringing (campanology),no Bell
Bell,Change ringing (campanology),no Change ringing (campanology)
Bell,Chime,no Bell
Bell,Chime,no Chime
Bell,Church bell,no Bell
Bell,Church bell,no Church bell
Bell,Cowbell,no Bell
Bell,Cowbell,no Cowbell
Bell,Didgeridoo,no Bell
Bell,Didgeridoo,no Didgeridoo
Bell,Harmonica,no Bell
Bell,Harmonica,no Harmonica
Bell,Jingle bell,no Bell
Bell,Jingle bell,no Jingle bell
Bell,Musical ensemble,no Bell
Bell,Musical ensemble,no Musical ensemble
Bell,Scratching (performance technique),no Bell
Bell,Scratching (performance technique),no Scratching (performance technique)
Bell,Shofar,no Bell
Bell,Shofar,no Shofar
Bell,Singing bowl,no Bell
Bell,Singing bowl,no Singing bowl
Bell,Theremin,no Bell
Bell,Theremin,no Theremin
Bell,Tuning fork,no Bell
Bell,Tuning fork,no Tuning fork
Bell,Wind chime,no Bell
Bell,Wind chime,no Wind chime
Bicycle bell,Accordion,no Bicycle bell
Bicycle bell,Accordion,no Accordion
Bicycle bell,Bagpipes,no Bicycle bell
Bicycle bell,Bagpipes,no Bagpipes
Bicycle bell,Bass (instrument role),no Bicycle bell
Bicycle bell,Bass (instrument role),no Bass (instrument role)
Bicycle bell,Change ringing (campanology),no Bicycle bell
Bicycle bell,Change ringing (campanology),no Change ringing (campanology)
Bicycle bell,Chime,no Bicycle bell
Bicycle bell,Chime,no Chime
Bicycle bell,Didgeridoo,no Bicycle bell
Bicycle bell,Didgeridoo,no Didgeridoo
Bicycle bell,Harmonica,no Bicycle bell
Bicycle bell,Harmonica,no Harmonica
Bicycle bell,Musical ensemble,no Bicycle bell
Bicycle bell,Musical ensemble,no Musical ensemble
Bicycle bell,Scratching (performance technique),no Bicycle bell
Bicycle bell,Scratching (performance technique),no Scratching (performance technique)
Bicycle bell,Shofar,no Bicycle bell
Bicycle bell,Shofar,no Shofar
Bicycle bell,Singing bowl,no Bicycle bell
Bicycle bell,Singing bowl,no Singing bowl
Bicycle bell,Theremin,no Bicycle bell
Bicycle bell,Theremin,no Theremin
Bicycle bell,Tuning fork,no Bicycle bell
Bicycle bell,Tuning fork,no Tuning fork
Bicycle bell,Wind chime,no Bicycle bell
Bicycle bell,Wind chime,no Wind chime
Bowed string instrument,Accordion,no Bowed string instrument
Bowed string instrument,Accordion,no Accordion
Bowed string instrument,Alto saxophone,no Bowed string instrument
Bowed string instrument,Alto saxophone,no Alto saxophone
Bowed string instrument,Bagpipes,no Bowed string instrument
Bowed string instrument,Bagpipes,no Bagpipes
Bowed string instrument,Bass (instrument role),no Bowed string instrument
Bowed string instrument,Bass (instrument role),no Bass (instrument role)
Bowed string instrument,Bassoon,no Bowed string instrument
Bowed string instrument,Bassoon,no Bassoon
Bowed string instrument,Bell,no Bowed string instrument
Bowed string instrument,Bell,no Bell
Bowed string instrument,Bicycle bell,no Bowed string instrument
Bowed string instrument,Bicycle bell,no Bicycle bell
Bowed string instrument,Cello,no Bowed string instrument
Bowed string instrument,Cello,no Cello
Bowed string instrument,Change ringing (campanology),no Bowed string instrument
Bowed string instrument,Change ringing (campanology),no Change ringing (campanology)
Bowed string instrument,Chime,no Bowed string instrument
Bowed string instrument,Chime,no Chime
Bowed string instrument,Choir,no Bowed string instrument
Bowed string instrument,Choir,no Choir
Bowed string instrument,Church bell,no Bowed string instrument
Bowed string instrument,Church bell,no Church bell
Bowed string instrument,Clarinet,no Bowed string instrument
Bowed string instrument,Clarinet,no Clarinet
Bowed string instrument,Cowbell,no Bowed string instrument
Bowed string instrument,Cowbell,no Cowbell
Bowed string instrument,Didgeridoo,no Bowed string instrument
Bowed string instrument,Didgeridoo,no Didgeridoo
Bowed string instrument,Double bass,no Bowed string instrument
Bowed string instrument,Double bass,no Double bass
Bowed string instrument,Flute,no Bowed string instrument
Bowed string instrument,Flute,no Flute
Bowed string instrument,Harmonica,no Bowed string instrument
Bowed string instrument,Harmonica,no Harmonica
Bowed string instrument,Harp,no Bowed string instrument
Bowed string instrument,Harp,no Harp
Bowed string instrument,Jingle bell,no Bowed string instrument
Bowed string instrument,Jingle bell,no Jingle bell
Bowed string instrument,Musical ensemble,no Bowed string instrument
Bowed string instrument,Musical ensemble,no Musical ensemble
Bowed string instrument,Oboe,no Bowed string instrument
Bowed string instrument,Oboe,no Oboe
Bowed string instrument,Pizzicato,no Bowed string instrument
Bowed string instrument,Pizzicato,no Pizzicato
Bowed string instrument,Saxophone,no Bowed string instrument
Bowed string instrument,Saxophone,no Saxophone
Bowed string instrument,Scratching (performance technique),no Bowed string instrument
Bowed string instrument,Scratching (performance technique),no Scratching (performance technique)
Bowed string instrument,Shofar,no Bowed string instrument
Bowed string instrument,Shofar,no Shofar
Bowed string instrument,Singing bowl,no Bowed string instrument
Bowed string instrument,Singing bowl,no Singing bowl
Bowed string instrument,Soprano saxophone,no Bowed string instrument
Bowed string instrument,Soprano saxophone,no Soprano saxophone
Bowed string instrument,String section,no Bowed string instrument
Bowed string instrument,String section,no String section
Bowed string instrument,Theremin,no Bowed string instrument
Bowed string instrument,Theremin,no Theremin
Bowed string instrument,Tuning fork,no Bowed string instrument
Bowed string instrument,Tuning fork,no Tuning fork
Bowed string instrument,"Violin, fiddle",no Bowed string instrument
Bowed string instrument,"Violin, fiddle","no Violin, fiddle"
Bowed string instrument,Wind chime,no Bowed string instrument
Bowed string instrument,Wind chime,no Wind chime
Bowed string instrument,"Wind instrument, woodwind instrument",no Bowed string instrument
Bowed string instrument,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Brass Instrument,Accordion,no Brass Instrument
Brass Instrument,Accordion,no Accordion
Brass Instrument,Alto saxophone,no Brass Instrument
Brass Instrument,Alto saxophone,no Alto saxophone
Brass Instrument,Bagpipes,no Brass Instrument
Brass Instrument,Bagpipes,no Bagpipes
Brass Instrument,Bass (instrument role),no Brass Instrument
Brass Instrument,Bass (instrument role),no Bass (instrument role)
Brass Instrument,Bassoon,no Brass Instrument
Brass Instrument,Bassoon,no Bassoon
Brass Instrument,Bell,no Brass Instrument
Brass Instrument,Bell,no Bell
Brass Instrument,Bicycle bell,no Brass Instrument
Brass Instrument,Bicycle bell,no Bicycle bell
Brass Instrument,Bowed string instrument,no Brass Instrument
Brass Instrument,Bowed string instrument,no Bowed string instrument
Brass Instrument,Bugle,no Brass Instrument
Brass Instrument,Bugle,no Bugle
Brass Instrument,Cello,no Brass Instrument
Brass Instrument,Cello,no Cello
Brass Instrument,Change ringing (campanology),no Brass Instrument
Brass Instrument,Change ringing (campanology),no Change ringing (campanology)
Brass Instrument,Chime,no Brass Instrument
Brass Instrument,Chime,no Chime
Brass Instrument,Choir,no Brass Instrument
Brass Instrument,Choir,no Choir
Brass Instrument,Church bell,no Brass Instrument
Brass Instrument,Church bell,no Church bell
Brass Instrument,Clarinet,no Brass Instrument
Brass Instrument,Clarinet,no Clarinet
Brass Instrument,Cornet,no Brass Instrument
Brass Instrument,Cornet,no Cornet
Brass Instrument,Cowbell,no Brass Instrument
Brass Instrument,Cowbell,no Cowbell
Brass Instrument,Didgeridoo,no Brass Instrument
Brass Instrument,Didgeridoo,no Didgeridoo
Brass Instrument,Double bass,no Brass Instrument
Brass Instrument,Double bass,no Double bass
Brass Instrument,Flute,no Brass Instrument
Brass Instrument,Flute,no Flute
Brass Instrument,French horn,no Brass Instrument
Brass Instrument,French horn,no French horn
Brass Instrument,Harmonica,no Brass Instrument
Brass Instrument,Harmonica,no Harmonica
Brass Instrument,Harp,no Brass Instrument
Brass Instrument,Harp,no Harp
Brass Instrument,Jingle bell,no Brass Instrument
Brass Instrument,Jingle bell,no Jingle bell
Brass Instrument,Musical ensemble,no Brass Instrument
Brass Instrument,Musical ensemble,no Musical ensemble
Brass Instrument,Oboe,no Brass Instrument
Brass Instrument,Oboe,no Oboe
Brass Instrument,Pizzicato,no Brass Instrument
Brass Instrument,Pizzicato,no Pizzicato
Brass Instrument,Saxophone,no Brass Instrument
Brass Instrument,Saxophone,no Saxophone
Brass Instrument,Scratching (performance technique),no Brass Instrument
Brass Instrument,Scratching (performance technique),no Scratching (performance technique)
Brass Instrument,Shofar,no Brass Instrument
Brass Instrument,Shofar,no Shofar
Brass Instrument,Singing bowl,no Brass Instrument
Brass Instrument,Singing bowl,no Singing bowl
Brass Instrument,Soprano saxophone,no Brass Instrument
Brass Instrument,Soprano saxophone,no Soprano saxophone
Brass Instrument,String section,no Brass Instrument
Brass Instrument,String section,no String section
Brass Instrument,Theremin,no Brass Instrument
Brass Instrument,Theremin,no Theremin
Brass Instrument,Trombone,no Brass Instrument
Brass Instrument,Trombone,no Trombone
Brass Instrument,Trumpet,no Brass Instrument
Brass Instrument,Trumpet,no Trumpet
Brass Instrument,Tuning fork,no Brass Instrument
Brass Instrument,Tuning fork,no Tuning fork
Brass Instrument,"Violin, fiddle",no Brass Instrument
Brass Instrument,"Violin, fiddle","no Violin, fiddle"
Brass Instrument,Wind chime,no Brass Instrument
Brass Instrument,Wind chime,no Wind chime
Brass Instrument,"Wind instrument, woodwind instrument",no Brass Instrument
Brass Instrument,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Bugle,Accordion,no Bugle
Bugle,Accordion,no Accordion
Bugle,Alto saxophone,no Bugle
Bugle,Alto saxophone,no Alto saxophone
Bugle,Bagpipes,no Bugle
Bugle,Bagpipes,no Bagpipes
Bugle,Bass (instrument role),no Bugle
Bugle,Bass (instrument role),no Bass (instrument role)
Bugle,Bassoon,no Bugle
Bugle,Bassoon,no Bassoon
Bugle,Bell,no Bugle
Bugle,Bell,no Bell
Bugle,Bicycle bell,no Bugle
Bugle,Bicycle bell,no Bicycle bell
Bugle,Bowed string instrument,no Bugle
Bugle,Bowed string instrument,no Bowed string instrument
Bugle,Cello,no Bugle
Bugle,Cello,no Cello
Bugle,Change ringing (campanology),no Bugle
Bugle,Change ringing (campanology),no Change ringing (campanology)
Bugle,Chime,no Bugle
Bugle,Chime,no Chime
Bugle,Choir,no Bugle
Bugle,Choir,no Choir
Bugle,Church bell,no Bugle
Bugle,Church bell,no Church bell
Bugle,Clarinet,no Bugle
Bugle,Clarinet,no Clarinet
Bugle,Cowbell,no Bugle
Bugle,Cowbell,no Cowbell
Bugle,Didgeridoo,no Bugle
Bugle,Didgeridoo,no Didgeridoo
Bugle,Double bass,no Bugle
Bugle,Double bass,no Double bass
Bugle,Flute,no Bugle
Bugle,Flute,no Flute
Bugle,Harmonica,no Bugle
Bugle,Harmonica,no Harmonica
Bugle,Harp,no Bugle
Bugle,Harp,no Harp
Bugle,Jingle bell,no Bugle
Bugle,Jingle bell,no Jingle bell
Bugle,Musical ensemble,no Bugle
Bugle,Musical ensemble,no Musical ensemble
Bugle,Oboe,no Bugle
Bugle,Oboe,no Oboe
Bugle,Pizzicato,no Bugle
Bugle,Pizzicato,no Pizzicato
Bugle,Saxophone,no Bugle
Bugle,Saxophone,no Saxophone
Bugle,Scratching (performance technique),no Bugle
Bugle,Scratching (performance technique),no Scratching (performance technique)
Bugle,Shofar,no Bugle
Bugle,Shofar,no Shofar
Bugle,Singing bowl,no Bugle
Bugle,Singing bowl,no Singing bowl
Bugle,Soprano saxophone,no Bugle
Bugle,Soprano saxophone,no Soprano saxophone
Bugle,String section,no Bugle
Bugle,String section,no String section
Bugle,Theremin,no Bugle
Bugle,Theremin,no Theremin
Bugle,Tuning fork,no Bugle
Bugle,Tuning fork,no Tuning fork
Bugle,"Violin, fiddle",no Bugle
Bugle,"Violin, fiddle","no Violin, fiddle"
Bugle,Wind chime,no Bugle
Bugle,Wind chime,no Wind chime
Bugle,"Wind instrument, woodwind instrument",no Bugle
Bugle,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Cello,Accordion,no Cello
Cello,Accordion,no Accordion
Cello,Alto saxophone,no Cello
Cello,Alto saxophone,no Alto saxophone
Cello,Bagpipes,no Cello
Cello,Bagpipes,no Bagpipes
Cello,Bass (instrument role),no Cello
Cello,Bass (instrument role),no Bass (instrument role)
Cello,Bassoon,no Cello
Cello,Bassoon,no Bassoon
Cello,Bell,no Cello
Cello,Bell,no Bell
Cello,Bicycle bell,no Cello
Cello,Bicycle bell,no Bicycle bell
Cello,Change ringing (campanology),no Cello
Cello,Change ringing (campanology),no Change ringing (campanology)
Cello,Chime,no Cello
Cello,Chime,no Chime
Cello,Choir,no Cello
Cello,Choir,no Choir
Cello,Church bell,no Cello
Cello,Church bell,no Church bell
Cello,Clarinet,no Cello
Cello,Clarinet,no Clarinet
Cello,Cowbell,no Cello
Cello,Cowbell,no Cowbell
Cello,Didgeridoo,no Cello
Cello,Didgeridoo,no Didgeridoo
Cello,Double bass,no Cello
Cello,Double bass,no Double bass
Cello,Flute,no Cello
Cello,Flute,no Flute
Cello,Harmonica,no Cello
Cello,Harmonica,no Harmonica
Cello,Harp,no Cello
Cello,Harp,no Harp
Cello,Jingle bell,no Cello
Cello,Jingle bell,no Jingle bell
Cello,Musical ensemble,no Cello
Cello,Musical ensemble,no Musical ensemble
Cello,Oboe,no Cello
Cello,Oboe,no Oboe
Cello,Saxophone,no Cello
Cello,Saxophone,no Saxophone
Cello,Scratching (performance technique),no Cello
Cello,Scratching (performance technique),no Scratching (performance technique)
Cello,Shofar,no Cello
Cello,Shofar,no Shofar
Cello,Singing bowl,no Cello
Cello,Singing bowl,no Singing bowl
Cello,Soprano saxophone,no Cello
Cello,Soprano saxophone,no Soprano saxophone
Cello,Theremin,no Cello
Cello,Theremin,no Theremin
Cello,Tuning fork,no Cello
Cello,Tuning fork,no Tuning fork
Cello,Wind chime,no Cello
Cello,Wind chime,no Wind chime
Cello,"Wind instrument, woodwind instrument",no Cello
Cello,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Change ringing (campanology),Accordion,no Change ringing (campanology)
Change ringing (campanology),Accordion,no Accordion
Change ringing (campanology),Bagpipes,no Change ringing (campanology)
Change ringing (campanology),Bagpipes,no Bagpipes
Change ringing (campanology),Bass (instrument role),no Change ringing (campanology)
Change ringing (campanology),Bass (instrument role),no Bass (instrument role)
Change ringing (campanology),Didgeridoo,no Change ringing (campanology)
Change ringing (campanology),Didgeridoo,no Didgeridoo
Change ringing (campanology),Harmonica,no Change ringing (campanology)
Change ringing (campanology),Harmonica,no Harmonica
Change ringing (campanology),Musical ensemble,no Change ringing (campanology)
Change ringing (campanology),Musical ensemble,no Musical ensemble
Change ringing (campanology),Scratching (performance technique),no Change ringing (campanology)
Change ringing (campanology),Scratching (performance technique),no Scratching (performance technique)
Change ringing (campanology),Shofar,no Change ringing (campanology)
Change ringing (campanology),Shofar,no Shofar
Change ringing (campanology),Singing bowl,no Change ringing (campanology)
Change ringing (campanology),Singing bowl,no Singing bowl
Change ringing (campanology),Theremin,no Change ringing (campanology)
Change ringing (campanology),Theremin,no Theremin
Chime,Accordion,no Chime
Chime,Accordion,no Accordion
Chime,Bagpipes,no Chime
Chime,Bagpipes,no Bagpipes
Chime,Bass (instrument role),no Chime
Chime,Bass (instrument role),no Bass (instrument role)
Chime,Change ringing (campanology),no Chime
Chime,Change ringing (campanology),no Change ringing (campanology)
Chime,Didgeridoo,no Chime
Chime,Didgeridoo,no Didgeridoo
Chime,Harmonica,no Chime
Chime,Harmonica,no Harmonica
Chime,Musical ensemble,no Chime
Chime,Musical ensemble,no Musical ensemble
Chime,Scratching (performance technique),no Chime
Chime,Scratching (performance technique),no Scratching (performance technique)
Chime,Shofar,no Chime
Chime,Shofar,no Shofar
